

Software Version	3.10.06



Experiment File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\mgz1_dcasrx_antibiotics.xpt
Protocol File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\mepM_overexpress_protocol.prt



Plate Number	Plate 1
Date	2/25/2023
Time	3:15:36 PM
Reader Type:	Synergy H1
Reader Serial Number:	1811261C
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Eject plate on completion	
Set Temperature	Setpoint 37°C
	Preheat before moving to next step
Start Kinetic	Runtime 30:00:00 (HH:MM:SS), Interval 0:05:00, 361 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 100
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
2:38:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.086	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.036	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.444	0.102	0.080	0.421	0.095	0.109	0.037	0.038	0.036	0.037	0.037	0.036	0.433	0.101	0.082	0.431	0.103	0.112	0.037	0.037	0.037	0.037	0.037	0.038	0.441	0.112	0.076	0.435	0.101	0.078	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
2:43:18	37.0	0.041	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.086	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.477	0.100	0.079	0.436	0.099	0.103	0.037	0.037	0.036	0.037	0.037	0.036	0.465	0.098	0.078	0.454	0.100	0.106	0.037	0.037	0.037	0.038	0.037	0.037	0.464	0.109	0.074	0.457	0.098	0.074	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
2:48:18	37.0	0.041	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.085	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.495	0.098	0.075	0.467	0.101	0.104	0.037	0.037	0.036	0.037	0.037	0.036	0.485	0.095	0.076	0.479	0.098	0.104	0.037	0.037	0.037	0.038	0.037	0.038	0.488	0.106	0.071	0.470	0.096	0.072	0.037	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
2:53:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.086	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.037	0.037	0.516	0.096	0.072	0.485	0.106	0.103	0.037	0.037	0.036	0.037	0.037	0.036	0.501	0.093	0.072	0.499	0.096	0.099	0.037	0.037	0.037	0.037	0.037	0.038	0.516	0.103	0.069	0.490	0.094	0.070	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
2:58:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.083	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.531	0.095	0.070	0.501	0.109	0.098	0.037	0.037	0.036	0.037	0.037	0.036	0.517	0.091	0.071	0.518	0.094	0.095	0.037	0.037	0.037	0.037	0.037	0.038	0.535	0.100	0.067	0.515	0.092	0.069	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:03:18	37.0	0.041	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.085	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.548	0.094	0.069	0.515	0.113	0.094	0.037	0.037	0.036	0.037	0.037	0.036	0.538	0.089	0.069	0.542	0.093	0.092	0.037	0.037	0.037	0.037	0.037	0.038	0.553	0.098	0.066	0.536	0.092	0.068	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:08:18	37.0	0.041	0.036	0.037	0.036	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.560	0.094	0.068	0.530	0.113	0.092	0.037	0.037	0.036	0.037	0.037	0.036	0.556	0.088	0.068	0.560	0.091	0.089	0.037	0.037	0.037	0.038	0.037	0.038	0.572	0.096	0.067	0.553	0.093	0.066	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:13:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.086	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.580	0.093	0.067	0.547	0.116	0.089	0.037	0.037	0.036	0.037	0.037	0.036	0.567	0.087	0.067	0.582	0.090	0.087	0.037	0.037	0.037	0.037	0.037	0.037	0.588	0.095	0.066	0.570	0.094	0.064	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:18:18	37.0	0.041	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.086	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.601	0.093	0.066	0.568	0.117	0.088	0.037	0.037	0.036	0.037	0.037	0.036	0.585	0.088	0.066	0.602	0.089	0.084	0.037	0.037	0.037	0.037	0.037	0.037	0.606	0.093	0.065	0.584	0.094	0.064	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:23:18	37.0	0.041	0.036	0.037	0.036	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.640	0.091	0.065	0.581	0.117	0.087	0.037	0.037	0.036	0.037	0.037	0.036	0.617	0.086	0.065	0.617	0.089	0.083	0.037	0.037	0.037	0.038	0.037	0.038	0.635	0.091	0.063	0.601	0.095	0.062	0.036	0.038	0.037	0.036	0.038	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:28:18	37.0	0.041	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.673	0.090	0.064	0.600	0.115	0.083	0.037	0.037	0.036	0.037	0.037	0.036	0.645	0.087	0.063	0.637	0.090	0.081	0.037	0.037	0.037	0.038	0.037	0.038	0.674	0.093	0.062	0.613	0.099	0.062	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:33:18	37.0	0.041	0.036	0.037	0.036	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.695	0.089	0.063	0.620	0.113	0.082	0.037	0.037	0.036	0.037	0.037	0.036	0.667	0.087	0.063	0.660	0.090	0.079	0.037	0.037	0.037	0.038	0.037	0.038	0.699	0.092	0.061	0.635	0.098	0.061	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:38:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.086	0.037	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.712	0.089	0.063	0.641	0.109	0.079	0.037	0.037	0.036	0.037	0.037	0.036	0.682	0.088	0.062	0.681	0.088	0.078	0.037	0.037	0.037	0.037	0.037	0.037	0.715	0.092	0.060	0.657	0.097	0.061	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:43:18	37.0	0.041	0.036	0.037	0.036	0.037	0.037	0.037	0.037	0.083	0.037	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.727	0.088	0.062	0.663	0.106	0.078	0.037	0.037	0.036	0.037	0.037	0.036	0.700	0.089	0.061	0.700	0.087	0.077	0.037	0.037	0.037	0.038	0.037	0.037	0.728	0.091	0.060	0.672	0.095	0.060	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:48:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.085	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.745	0.088	0.061	0.684	0.102	0.077	0.037	0.037	0.036	0.037	0.037	0.036	0.719	0.090	0.060	0.713	0.086	0.075	0.037	0.037	0.037	0.038	0.037	0.038	0.739	0.090	0.060	0.691	0.092	0.059	0.037	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:53:18	37.0	0.041	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.755	0.087	0.060	0.698	0.094	0.076	0.037	0.037	0.036	0.037	0.037	0.036	0.734	0.089	0.059	0.727	0.086	0.074	0.037	0.037	0.037	0.037	0.037	0.037	0.750	0.089	0.059	0.705	0.091	0.059	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
3:58:18	37.0	0.041	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.083	0.037	0.036	0.037	0.037	0.036	0.037	0.036	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.759	0.086	0.059	0.709	0.089	0.074	0.037	0.037	0.036	0.037	0.037	0.036	0.742	0.089	0.057	0.740	0.085	0.073	0.037	0.037	0.037	0.038	0.037	0.037	0.757	0.088	0.059	0.717	0.089	0.058	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:03:18	37.0	0.041	0.036	0.037	0.036	0.037	0.037	0.037	0.037	0.085	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.038	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.775	0.086	0.058	0.725	0.088	0.073	0.037	0.037	0.036	0.037	0.037	0.036	0.758	0.088	0.057	0.750	0.085	0.071	0.037	0.037	0.037	0.038	0.037	0.037	0.762	0.087	0.058	0.734	0.088	0.058	0.037	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:08:18	37.0	0.041	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.785	0.085	0.058	0.735	0.085	0.070	0.037	0.038	0.036	0.037	0.037	0.036	0.765	0.086	0.057	0.763	0.084	0.069	0.037	0.037	0.037	0.038	0.037	0.038	0.768	0.087	0.057	0.754	0.087	0.058	0.036	0.038	0.037	0.036	0.038	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:13:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.083	0.037	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.793	0.084	0.058	0.746	0.083	0.068	0.037	0.037	0.036	0.037	0.037	0.036	0.773	0.085	0.057	0.773	0.083	0.067	0.037	0.037	0.037	0.038	0.037	0.037	0.769	0.086	0.057	0.766	0.086	0.057	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:18:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.784	0.083	0.058	0.750	0.082	0.067	0.037	0.037	0.036	0.037	0.037	0.036	0.768	0.085	0.057	0.790	0.083	0.066	0.037	0.037	0.037	0.038	0.037	0.038	0.780	0.086	0.056	0.780	0.085	0.057	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:23:18	37.0	0.041	0.036	0.037	0.036	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.783	0.083	0.058	0.759	0.079	0.066	0.037	0.037	0.036	0.037	0.037	0.036	0.766	0.083	0.057	0.793	0.082	0.066	0.037	0.037	0.037	0.038	0.037	0.038	0.779	0.085	0.056	0.785	0.084	0.056	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:28:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.085	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.037	0.037	0.776	0.082	0.058	0.768	0.077	0.067	0.037	0.037	0.036	0.037	0.037	0.036	0.761	0.082	0.057	0.803	0.082	0.066	0.037	0.037	0.037	0.038	0.037	0.038	0.782	0.084	0.056	0.799	0.083	0.056	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:33:18	37.0	0.041	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.784	0.082	0.058	0.777	0.076	0.067	0.037	0.037	0.036	0.037	0.037	0.036	0.758	0.081	0.057	0.801	0.081	0.065	0.037	0.037	0.037	0.037	0.037	0.037	0.777	0.084	0.056	0.808	0.082	0.056	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:38:18	37.0	0.041	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.083	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.772	0.081	0.057	0.790	0.075	0.067	0.037	0.037	0.036	0.037	0.037	0.036	0.751	0.080	0.057	0.814	0.081	0.065	0.037	0.037	0.037	0.037	0.037	0.037	0.785	0.083	0.056	0.831	0.081	0.056	0.036	0.037	0.037	0.036	0.038	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:43:18	37.0	0.041	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.766	0.081	0.058	0.797	0.073	0.066	0.037	0.037	0.036	0.037	0.037	0.036	0.745	0.080	0.057	0.826	0.080	0.065	0.037	0.037	0.037	0.038	0.037	0.038	0.779	0.083	0.056	0.847	0.080	0.056	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:48:18	37.0	0.041	0.036	0.037	0.036	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.769	0.080	0.057	0.804	0.072	0.066	0.037	0.037	0.036	0.037	0.037	0.036	0.739	0.078	0.057	0.823	0.080	0.065	0.037	0.037	0.037	0.037	0.037	0.038	0.774	0.082	0.055	0.859	0.080	0.055	0.036	0.037	0.037	0.036	0.038	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:53:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.082	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.038	0.037	0.036	0.036	0.037	0.037	0.762	0.079	0.057	0.817	0.071	0.066	0.037	0.037	0.036	0.037	0.037	0.036	0.735	0.077	0.057	0.831	0.079	0.065	0.037	0.038	0.037	0.038	0.037	0.037	0.777	0.082	0.055	0.882	0.079	0.055	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
4:58:18	37.0	0.041	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.038	0.036	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.753	0.079	0.058	0.831	0.070	0.066	0.037	0.037	0.036	0.037	0.037	0.036	0.727	0.076	0.057	0.850	0.079	0.065	0.037	0.037	0.037	0.038	0.037	0.038	0.776	0.081	0.055	0.909	0.079	0.055	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.038	0.037	0.037	0.037	0.036	0.035	0.036	0.037
5:03:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.085	0.037	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.748	0.078	0.057	0.845	0.069	0.066	0.037	0.037	0.036	0.037	0.037	0.036	0.723	0.075	0.057	0.872	0.078	0.064	0.037	0.037	0.037	0.038	0.037	0.037	0.789	0.080	0.055	0.941	0.078	0.055	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
5:08:18	37.0	0.041	0.036	0.036	0.036	0.037	0.037	0.037	0.037	0.083	0.037	0.036	0.037	0.037	0.036	0.037	0.036	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.036	0.036	0.037	0.037	0.746	0.077	0.057	0.846	0.069	0.065	0.037	0.037	0.036	0.037	0.037	0.036	0.721	0.075	0.057	0.862	0.077	0.064	0.037	0.037	0.037	0.038	0.037	0.038	0.783	0.080	0.055	0.956	0.077	0.054	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.038	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
5:13:18	37.0	0.041	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.084	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.037	0.037	0.037	0.036	0.038	0.038	0.037	0.037	0.036	0.037	0.037	0.742	0.077	0.058	0.850	0.068	0.065	0.037	0.037	0.036	0.037	0.037	0.036	0.721	0.074	0.057	0.881	0.078	0.064	0.037	0.037	0.037	0.038	0.037	0.038	0.790	0.079	0.055	0.984	0.077	0.054	0.036	0.038	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.036	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.038	0.037	0.036	0.035	0.036	0.037
5:18:18	37.0	0.041	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.082	0.037	0.036	0.037	0.037	0.037	0.037	0.036	0.036	0.037	0.037	0.036	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.746	0.076	0.057	0.851	0.067	0.065	0.037	0.038	0.036	0.037	0.037	0.036	0.721	0.073	0.078	0.877	0.077	0.064	0.037	0.037	0.037	0.037	0.037	0.038	0.795	0.078	0.055	0.990	0.076	0.055	0.036	0.037	0.037	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.037	0.037	0.036	0.036	0.037	0.037	0.037	0.037	0.037	0.037	0.037	0.038	0.038	0.037	0.036	0.037	0.036	0.036	0.035	0.037	0.037	0.037	0.037	0.036	0.035	0.036	0.037
